ResourceID,geom,SITEID,SITENAME
d0d244a9-50c9-4fac-9b0e-b59df653aa6d,"MULTIPOLYGON (((-80.946834155999966 28.101147258000026,-80.946834152999941 28.101818510000044,-80.947617326999989 28.101818513000069,-80.947617329999957 28.10114726200004,-80.946834155999966 28.101147258000026)))
",OS00083,BULL CREEK CEMETERY
3cde13bd-164b-44c2-aa76-321ec4546571,"MULTIPOLYGON (((-81.439826473999972 28.179055100000028,-81.438509259999989 28.179058819000034,-81.43850925299995 28.180271536000078,-81.439826467999978 28.180271538000056,-81.439826473999972 28.179055100000028)))
",OS01768,PLEASANT HILL CEMETERY
89ae547d-b967-456e-a727-8a995c5da07f,"MULTIPOLYGON (((-81.329294431999983 28.322286114000065,-81.329048686999954 28.322268964000045,-81.32906010499994 28.322451830000034,-81.329294430999937 28.322463249000066,-81.329294431999983 28.322286114000065)))
",OS01859,BARBER (HARVEY) CEMETERY
ac9de5e4-6fd6-4262-8cb6-64fea1ad4ce8,"MULTIPOLYGON (((-81.611654382999973 28.259853865000025,-81.611622734999969 28.259315915000059,-81.61100563499997 28.259300093000036,-81.611037281999984 28.259869689000027,-81.611654382999973 28.259853865000025)))
",OS01925,Oak Hill Baptist Church Cemetery
43b9a2cc-5735-4a07-b190-2da67a25383a,"MULTIPOLYGON (((-80.940962150999951 27.991561166000054,-80.940962150999951 27.991726498000048,-80.941143274999945 27.991726499000038,-80.941143274999945 27.991561166000054,-80.940962150999951 27.991561166000054)))
",OS02551,Bull Creek Cemetery
de91473d-bb19-4b2c-a8f6-b6c726c042f2,"MULTIPOLYGON (((-80.921178277999957 27.713386956000079,-80.921178275999978 27.714058892000025,-80.921876082999972 27.714058892000025,-80.921876084999951 27.713386956000079,-80.921178277999957 27.713386956000079)))
",OS02555,Willis Family Cemetery
193495f0-664e-45dd-8692-7112aa91612c,"MULTIPOLYGON (((-81.402757148999967 28.328105953000033,-81.402757146999988 28.328887325000039,-81.40350682899998 28.328887327000075,-81.403506829999969 28.328105954000023,-81.402757148999967 28.328105953000033)))
",OS02592,Pine Ridge Civic and Historical Cemetery
458084d2-68d9-4536-b479-ba21d8dc697a,"MULTIPOLYGON (((-81.262209376999976 28.247489109000071,-81.261365613999942 28.247551922000071,-81.261329961999934 28.248096295000039,-81.260224750999953 28.248106764000056,-81.260129678999988 28.249582838000038,-81.262185608999971 28.24962471200007,-81.262209376999976 28.247489109000071)))
",OS02790,Mt Peace Cemetery
acd58ec1-e97a-4963-8204-f3e6e953a883,"MULTIPOLYGON (((-82.322928373999957 28.287003829000071,-82.322260275999952 28.287003823000077,-82.322260286999949 28.287939060000042,-82.322928384999955 28.287939067000025,-82.322928373999957 28.287003829000071)))
",PA00619,HOLTON CEMETERY
4534193c-019c-4bb6-9566-1df56a7091f5,"MULTIPOLYGON (((-82.189221012999951 28.233735652000064,-82.18920069099994 28.234111633000055,-82.188245572999961 28.234075826000037,-82.188255733999938 28.234156393000035,-82.188184607999972 28.23728056300007,-82.189241333999973 28.237262659000066,-82.189231172999939 28.235508122000056,-82.190186290999975 28.235490219000042,-82.190186290999975 28.233735652000064,-82.189221012999951 28.233735652000064)))
",PA00995,OAKSIDE CEMETERY
234f0dcc-88f0-4cb2-9ffd-a38a58f40ede,"MULTIPOLYGON (((-82.46579780899998 28.231365174000075,-82.46538974799995 28.231371328000023,-82.46539282599997 28.231843759000071,-82.46616292799996 28.231843767000043,-82.46616292899995 28.231386647000079,-82.46579780899998 28.231365174000075)))
",PA01992,First Baptist Church of Land O'Lakes
356ddeb8-0fff-40bb-b5de-646b0f6dc33c,"MULTIPOLYGON (((-82.325697766999951 28.239821351000046,-82.324948663999976 28.239849054000047,-82.324948653999968 28.240376133000041,-82.325170582999988 28.240376136000066,-82.325697756999944 28.240390040000079,-82.325697766999951 28.239821351000046)))
",PA01993,Double Branch Cemetery
78620df0-5b8b-4130-8dc2-4422ab7a38a3,"MULTIPOLYGON (((-82.442318239999963 28.272376801000064,-82.442466691999982 28.272372142000052,-82.442457409999975 28.272140183000033,-82.442192966999983 28.272135562000074,-82.442197587999942 28.272372139000026,-82.442318239999963 28.272376801000064)))
",PA01994,Mount Carmel Cemetery
cded4022-a54d-4b72-a12a-0c17ddb7480d,"MULTIPOLYGON (((-82.435677020999947 28.260530552000034,-82.435458769999968 28.260553514000037,-82.435447308999983 28.260748780000029,-82.435929703999989 28.260748786000079,-82.435941163999985 28.260530555000059,-82.435677020999947 28.260530552000034)))
",PA01995,Ehren Cemetery
eccd5885-f7c1-4ee0-a815-18e54fd4b016,"MULTIPOLYGON (((-82.253983588999972 28.312819739000076,-82.253983590999951 28.313026767000053,-82.254439168999966 28.313026771000068,-82.254439165999941 28.312819743000034,-82.253983588999972 28.312819739000076)))
",PA01996,Prospect Cemetery
9cb0785c-20d5-4256-b80b-0e6b618b5a5d,"MULTIPOLYGON (((-82.518568396999967 28.331193863000067,-82.518332100999942 28.331206606000023,-82.518344892999949 28.331755752000049,-82.51886850599999 28.331749339000055,-82.518849341999953 28.331193863000067,-82.518568396999967 28.331193863000067)))
",PA01997,Fivay-Greenfield Cemetery
7aeca508-3ff8-46c8-b512-63fd45799fe6,"MULTIPOLYGON (((-82.269476610999959 28.333675199000027,-82.268949865999957 28.333687041000076,-82.268979468999987 28.334249237000051,-82.27023418899995 28.334231499000055,-82.27025783299996 28.333687051000027,-82.269476610999959 28.333675199000027)))
",PA01998,Garden of Memories Cemetery
e227b90b-82b3-4280-83d9-0377f291171a,"MULTIPOLYGON (((-82.306859007999947 28.333143318000054,-82.306507232999934 28.333245140000031,-82.306673865999983 28.333587607000027,-82.307414456999936 28.333559858000058,-82.307442206999951 28.333004463000066,-82.306859007999947 28.333143318000054)))
",PA01999,Emmaus Cemetery
f6c5e7d5-81eb-4a0d-85a6-3aacfe6233f4,"MULTIPOLYGON (((-82.284246201999963 28.335612979000075,-82.282907226999953 28.335587052000051,-82.282950433999986 28.336468109000066,-82.284868160999963 28.336442208000051,-82.284868150999955 28.335612984000079,-82.284246201999963 28.335612979000075)))
",PA02000,Saint Anthony Cemetery
39fe8515-a4a7-4f59-88c3-7aef2ba9faaf,"MULTIPOLYGON (((-82.277997631999938 28.373970688000043,-82.277427200999966 28.373962323000057,-82.277479489999962 28.37503304300003,-82.278610845999935 28.375003765000031,-82.278568062999966 28.373979053000028,-82.277997631999938 28.373970688000043)))
",PA02001,Sacred Heart Cemetery
52c634c2-44f7-4f22-b4d8-90bec7c4fa15,"MULTIPOLYGON (((-82.510693061999973 28.408628754000063,-82.510529257999963 28.408593643000074,-82.510447356999975 28.408675538000068,-82.510470753999982 28.408991401000037,-82.511055739999961 28.408991403000073,-82.511055737999982 28.408617037000056,-82.510693061999973 28.408628754000063)))
",PA02002,Gillett-Loyce Cemetery
8656fdcf-75d3-49f2-ba01-ec41b4203acb,"MULTIPOLYGON (((-82.318424210999979 28.42721021400007,-82.317988992999972 28.427210213000023,-82.31800046699999 28.428321003000065,-82.318721981999943 28.428321005000043,-82.318779236999944 28.427198754000074,-82.318424210999979 28.42721021400007)))
",PA02003,Townsend House Cemetery
5879bf56-818a-4314-8d62-efeab34227f0,"MULTIPOLYGON (((-82.228286620999938 28.467721667000035,-82.228117470999962 28.467721669000071,-82.228117473999987 28.468010252000056,-82.22845581699994 28.468010247000052,-82.22845085199998 28.467721665000056,-82.228286620999938 28.467721667000035)))
",PA02150,Hebron Cemetery
a310c560-fd03-4fa4-bbaa-14e61f1ba49a,"MULTIPOLYGON (((-82.242875965999986 28.327300769000033,-82.242824882999969 28.325859739000066,-82.241871707999962 28.325888108000072,-82.242285881999976 28.326410056000043,-82.241820660999963 28.327329182000028,-82.242870320999941 28.327306457000077,-82.242875965999986 28.327300769000033)))
",PA02317,Williams Cemetery
b958734a-bf5c-4634-9ddf-c4daf3e7a27d,"MULTIPOLYGON (((-82.13212591599995 28.281757458000072,-82.131779964999964 28.281739289000029,-82.131779965999954 28.281994171000065,-82.132125916999939 28.281994165000071,-82.13212591599995 28.281757458000072)))
",PA02318,Tucker Cemetery
445fbd10-f8e0-4a62-9781-8c80b8f795ef,"MULTIPOLYGON (((-82.225794664999967 28.23503979700007,-82.225846325999953 28.235125882000034,-82.225958290999984 28.235212008000076,-82.226543826999944 28.235220594000054,-82.226535230999957 28.235211998000068,-82.226535274999947 28.233481307000034,-82.225803342999939 28.233481319000077,-82.225794664999967 28.23503979700007)))
",PA02319,Geiger Cemetery
01f1d48c-f11e-47cf-af6c-b2211299b952,"MULTIPOLYGON (((-82.065816168999959 28.472309568000071,-82.065810693999936 28.472107330000028,-82.065570205999961 28.47211280700003,-82.065581111999961 28.472315045000073,-82.065821642999936 28.472325947000058,-82.065816168999959 28.472309568000071)))
",PA02320,Clay Sink Baptist Cemetery
9a4ea008-2e78-485c-ac14-11b53ffb1f16,"MULTIPOLYGON (((-82.159252159999937 28.194530306000047,-82.159252171999981 28.193938995000053,-82.158338218999972 28.193849417000024,-82.158320284999945 28.194530320000069,-82.159234239999989 28.194530306000047,-82.159252159999937 28.194530306000047)))
",PA02321,Crystal Springs Cemetery
c67664b8-e957-4103-ad2a-51c042ad359e,"MULTIPOLYGON (((-82.114485173999981 28.26108791300004,-82.114391297999987 28.260954187000038,-82.114251874999979 28.261039549000031,-82.114348615999972 28.261164722000046,-82.114488039999969 28.261090735000039,-82.114485173999981 28.26108791300004)))
",PA02322,Branchborough Cemetery
e2228b1f-d9c5-42da-ad67-fc55a3d9b775,"MULTIPOLYGON (((-82.147497035999947 28.285601900000074,-82.147513714999945 28.28561028200005,-82.147522094999943 28.28514255500005,-82.146770317999938 28.285125847000074,-82.146778702999939 28.285601912000061,-82.147497035999947 28.285601900000074)))
",PA02323,Richland Baptist Church Cemetery
5522dc4e-0050-44b9-b18f-c1a8fc9478f2,"MULTIPOLYGON (((-82.148170709999988 28.328001775000075,-82.147476966999989 28.328001786000073,-82.147476968999968 28.328351865000059,-82.148151251999934 28.328345354000078,-82.148157709999964 28.328345354000078,-82.148170709999988 28.328001775000075)))
",PA02324,Enterprise Cemetery
7e4132de-2481-4cd7-94e0-4a831187e66e,"MULTIPOLYGON (((-82.122106716999951 28.354110453000033,-82.121635666999964 28.354098529000055,-82.121641613999941 28.354724616000055,-82.12209478699998 28.354730553000024,-82.122100773999989 28.354742484000042,-82.122106716999951 28.354110453000033)))
",PA02325,Withlacoochee Missionary Baptist Church
169a8847-8fb1-4b05-8cd7-a9165cf58f7f,"MULTIPOLYGON (((-82.206351117999986 28.469154173000049,-82.20603117099995 28.469596501000069,-82.206445899999949 28.469821614000068,-82.206830514999979 28.469409562000067,-82.206351117999986 28.469154173000049)),((-82.206830514999979 28.469409562000067,-82.206832951999957 28.469410845000027,-82.206832951999957 28.469406911000078,-82.206830514999979 28.469409562000067)))
",PA02326,Trilby Cemetery
bff9ab8b-3372-4a9c-996d-8431696a3d33,"MULTIPOLYGON (((-82.170618956999988 28.464138623000053,-82.170450319999986 28.464138625000032,-82.17045031899994 28.463934505000054,-82.169904462999966 28.463921212000059,-82.169904466999981 28.464480329000025,-82.170618959999956 28.464480320000064,-82.170623407999983 28.464475915000037,-82.170618956999988 28.464138623000053)))
",PA02327,Lacoochee Community Cemetery
e949c2e5-533b-4d54-900a-9fb61f250134,"MULTIPOLYGON (((-82.198054885999966 28.467510885000024,-82.197685570999965 28.466677902000072,-82.197616841999945 28.466643519000058,-82.197230385999944 28.466815313000041,-82.19727046099996 28.466894900000057,-82.197479688999977 28.467321526000035,-82.197539480999978 28.467427499000053,-82.197775906999937 28.467576919000066,-82.198042183999974 28.467511698000067,-82.198054885999966 28.467510885000024)))
",PA02328,Trilby Colored Cemetery
ac0d6250-4fda-4ca3-a15d-32c1762c45d9,"MULTIPOLYGON (((-82.212669226999935 28.385758489000068,-82.212256170999979 28.385907875000044,-82.212247379999951 28.387726952000037,-82.212256189999948 28.387744529000031,-82.212994414999969 28.387691788000041,-82.213011971999947 28.385679410000023,-82.212950427999942 28.385679411000069,-82.212669226999935 28.385758489000068)))
",PA02329,Indian Pond Cemetery
3166352f-3be4-4b9e-9dbd-aff05f35a29f,"MULTIPOLYGON (((-82.230316497999979 28.372162568000078,-82.23026101399995 28.371003407000046,-82.228734910999947 28.371007023000061,-82.228788975999976 28.371475433000057,-82.22905923199994 28.371745665000049,-82.230316497999979 28.372162568000078)))
",PA02330,Mount Zion Cemetery
aa3c13bf-1db0-4cd3-b008-02574e2cc22a,"MULTIPOLYGON (((-82.128482854999959 28.254794677000064,-82.128501462999964 28.255632796000043,-82.12926512699994 28.255334749000042,-82.129265123999971 28.254794663000041,-82.128482854999959 28.254794677000064)))
",PA02331,Lumberton Cemetery
2b98f605-14c1-4f9f-b0aa-1cdada7a7518,"MULTIPOLYGON (((-82.060899056999972 28.475092849000077,-82.060968812999988 28.475040546000059,-82.060986261999972 28.474959163000051,-82.060957179999946 28.474877781000032,-82.060881606999942 28.474848702000031,-82.060806034999985 28.474848703000077,-82.060765361999984 28.474889416000053,-82.060742095999956 28.474964983000064,-82.060747912999943 28.475028917000031,-82.060811851999972 28.475087034000069,-82.060899056999972 28.475092849000077)))
",PA02428,Puzzle Road New Site
95ea4b86-dc04-450a-836a-444b70e4fd31,"MULTIPOLYGON (((-82.691714935999983 28.364278134000074,-82.6917149399999 28.364687610000033,-82.692587157999981 28.364687613000058,-82.692587153999966 28.364278137000042,-82.691714935999983 28.364278134000074)))
",PA02482,Hudson Cemetery
c42a80e5-6e2c-4a2f-8e18-fe9edb3740cc,"MULTIPOLYGON (((-82.326102796999976 28.372723069000074,-82.326102824999964 28.375266202000034,-82.328925330999937 28.375266218000036,-82.328925302999949 28.372723085000075,-82.326102796999976 28.372723069000074)))
",PA02548,Bee Tree Branch/The Oaks
09c19794-d03a-4f07-afcf-e3f3be010369,"MULTIPOLYGON (((-82.220984748999967 28.294963272000075,-82.22098479899995 28.299494501000027,-82.226163631999952 28.299494414000037,-82.22616358099998 28.294963184000039,-82.220984748999967 28.294963272000075)))
",PA02712,Freedtown/Buddy Lake African American Ce
a0bfcf68-d4fa-43e3-a5c4-0123beb861a7,"MULTIPOLYGON (((-82.683142328999963 28.379864247000057,-82.683142334999957 28.380600449000042,-82.684045945999969 28.380600452000067,-82.684045938999986 28.379864251000072,-82.683142328999963 28.379864247000057)))
",PA02713,Hay Family Cemetery
45c536b3-4f8a-4e07-82c6-6deca00dd902,"MULTIPOLYGON (((-82.777000519999945 28.178542057000072,-82.777000520999934 28.179479311000023,-82.778075041999955 28.179479301000072,-82.778075040999965 28.178542047000064,-82.777000519999945 28.178542057000072)))
",PA02781,Anclote Cemetery
f66db4a9-f133-412d-9846-02119416425c,"MULTIPOLYGON (((-82.63956891 28.349465448000046,-82.639568915999973 28.350108764000026,-82.640212279999957 28.350108766000062,-82.640212274999953 28.349465450000025,-82.63956891 28.349465448000046)))
",PA02782,Quertermous (single burial)
4a947e07-25a6-4077-a4a6-decd4fde7e2e,"MULTIPOLYGON (((-82.666370685999937 28.334491363000041,-82.662081318999981 28.334491350000064,-82.662087104999955 28.335848202000079,-82.666382202999955 28.335842484000068,-82.666370685999937 28.334491363000041)))
",PA02843,Old 5-A or Old Fivay Cemetery
e2189f13-99d0-4d98-8023-db9b6705a001,"MULTIPOLYGON (((-82.211134962999949 28.271525747000055,-82.210417169999971 28.271525747000055,-82.210417169999971 28.272086743000045,-82.211134962999949 28.272086743000045,-82.211134962999949 28.271525747000055)))
",PA02846,Smith Cemetery
e87aedbd-7529-45c6-9311-611bab1742ba,"MULTIPOLYGON (((-82.185708914999964 28.36885426300006,-82.182804468999962 28.368858446000047,-82.182790207999972 28.368937917000039,-82.182756932999951 28.370159264000051,-82.18269513599995 28.370828489000075,-82.186540793999939 28.370811758000059,-82.185708914999964 28.36885426300006)))
",PA03012,Dade City Cemetery
701f8fe1-fe41-4e69-8291-b0c07c56c832,"MULTIPOLYGON (((-82.193461367999987 28.329619248000029,-82.193423338999935 28.328514596000048,-82.191839249999987 28.328440994000061,-82.191859844999954 28.329324778000057,-82.191940217999957 28.33042262400005,-82.191921202999936 28.331878728000049,-82.193461367999987 28.331895465000059,-82.193461367999987 28.329619248000029)))
",PA03013,Floral Memorial Gardens
80c4ac67-7c92-47e2-b815-38f38979e00c,"MULTIPOLYGON (((-82.257645090999972 28.33904324100007,-82.257488939999973 28.339385350000043,-82.257921558999954 28.339549347000059,-82.258089951999978 28.339235059000032,-82.257645090999972 28.33904324100007)))
",PA03014,ST. Leo Abbey Cemetery
2aa06fef-d2e0-4435-80e5-8e010b883e53,"MULTIPOLYGON (((-80.061235232999934 26.738468909000062,-80.061180018999949 26.738393983000037,-80.058802513999979 26.738346683000032,-80.058979958999942 26.739758085000062,-80.061191863999966 26.739817230000028,-80.061235232999934 26.738468909000062)))
",PB00218,EVERGREEN CEMETERY
7cf230ea-5a2a-4ee9-80c0-1d4018e57535,"MULTIPOLYGON (((-80.069972322999945 26.750777865000032,-80.068695466999941 26.750746432000028,-80.068695466999941 26.751113451000037,-80.069972322999945 26.751140479000071,-80.069972322999945 26.750777865000032)))
",PB05186,COUNTY HOME CEMETERY
9dcc170d-2966-4fc4-9e0c-a1c47ed60dfd,"MULTIPOLYGON (((-80.072432310999943 26.538219549000075,-80.0732232299999 26.538208089000022,-80.073234692999961 26.537463065000054,-80.072443773999964 26.53747452500005,-80.072432310999943 26.538219549000075)))
",PB09639,BARTON MEMORIAL PARK CEMETERY
c9f1ac0a-4a8b-465b-a8fe-555220c81367,"MULTIPOLYGON (((-80.061921713999936 26.73630427300003,-80.061816032999957 26.73630427300003,-80.061816032999957 26.736497746000055,-80.061921713999936 26.736497746000055,-80.061921713999936 26.73630427300003)))
",PB11548,HURRICANE OF 1928 A/A MASS BURIAL SITE
3573627f-3dbe-4538-b97b-17be97ff9538,"MULTIPOLYGON (((-80.058432939999989 26.586816075000058,-80.058640152999942 26.586816075000058,-80.058610557999941 26.586383199000068,-80.058222005999937 26.586383198000078,-80.058233124999958 26.586808676000032,-80.058432939999989 26.586816075000058)))
",PB13529,Evergreen
2a1e1f3b-a131-4371-bde9-96a7ca72b6a0,"MULTIPOLYGON (((-80.807697237999946 26.692758070000025,-80.806810861999963 26.692758066000067,-80.806810860999974 26.693269630000032,-80.807697235999967 26.693269633000057,-80.807697237999946 26.692758070000025)))
",PB14580,Lake Harbor Burial Location
b7940fc7-2a2c-406d-910f-9c9b0e5a1b59,"MULTIPOLYGON (((-80.061801106999951 26.736519727000029,-80.062333189999947 26.736526912000045,-80.062343968999983 26.736139967000042,-80.062254368999959 26.736136374000068,-80.062254367999969 26.736206254000024,-80.061799310999959 26.736204457000042,-80.061800550999976 26.736267238000039,-80.061798711999984 26.736368336000055,-80.061801106999951 26.736519727000029)))
",PB14864,Pauper Cemetery
a5770893-80be-44d2-8472-f3123584655f,"MULTIPOLYGON (((-80.677888422999956 26.818013650000069,-80.678245325999967 26.817817314000024,-80.677724237999939 26.816914354000062,-80.677392268999938 26.817082079000045,-80.677888422999956 26.818013650000069)))
",PB15052,Old Pioneer Park Cemetery
0eb46288-43c6-461c-9b50-c9880ea9e528,"MULTIPOLYGON (((-80.066556872999968 26.605305261000069,-80.066984696999953 26.605305261000069,-80.067041739999979 26.601645738000059,-80.065686965999987 26.601620235000041,-80.065558618999944 26.606924595000066,-80.066528351999978 26.606924595000066,-80.066556872999968 26.605305261000069)))
",PB15965,Pinecrest Cemetery
9673330b-0c82-45f1-98ae-4ee579e05f89,"MULTIPOLYGON (((-80.055601423999974 26.699074118000055,-80.053942259999985 26.699034986000072,-80.053805392999948 26.704833565000058,-80.055464599999937 26.704872740000042,-80.055601423999974 26.699074118000055)))
",PB16046,Woodlawn Cemetery
b5633362-f852-48b5-bf1b-e7cfae867488,"MULTIPOLYGON (((-80.082611078999946 26.948269079000056,-80.082615610999937 26.948238381000067,-80.082562238999969 26.948232120000057,-80.082557706999978 26.948262819000036,-80.082611078999946 26.948269079000056)))
",PB16434,Jupiter Lighthouse Cemetery
c7bb6017-282d-4d19-8c5a-5ab58f8d369e,"MULTIPOLYGON (((-82.721136091999938 27.990852325000048,-82.717108383999971 27.990819870000053,-82.71717334899995 27.997250786000052,-82.721199730999956 27.997260618000041,-82.721136091999938 27.990852325000048)))
",PI00141,SYLVAN ABBEY CEMETERY
c42ba7a1-72a0-4214-9c0b-551ed343f266,"MULTIPOLYGON (((-82.646580280999956 27.759459184000036,-82.644599764999953 27.759480828000051,-82.644599764999953 27.760399524000036,-82.646592469999973 27.760399519000032,-82.646580280999956 27.759459184000036)))
",PI00729,GREENWOOD CEMETERY
cf6c4361-5e19-44b5-959f-3d38eb79ae32,"MULTIPOLYGON (((-82.785383367999941 27.931486628000073,-82.783440689999964 27.931505930000071,-82.783440689999964 27.933223364000071,-82.785364891999961 27.933223350000048,-82.785383367999941 27.931486628000073)))
",PI01089,LARGO CEMETERY
27c9fe5a-34d6-4c59-b055-1a6ce0cfe059,"MULTIPOLYGON (((-82.790868066999963 27.81649006300006,-82.790095323999935 27.816490069000054,-82.790095324999982 27.817728696000074,-82.790868066999963 27.81772869100007,-82.790868066999963 27.81649006300006)))
",PI01770,SEMINOLE CEMETERY
3aecfbae-64c5-49bd-9ef1-ab58ca9c13d1,"MULTIPOLYGON (((-82.800440669999944 27.864670475000025,-82.799543427999936 27.864670482000065,-82.799523070999953 27.865377358000046,-82.80044067099999 27.865383382000061,-82.800440669999944 27.864670475000025)))
",PI01780,LONE PILGRIM CEMETERY
57689483-8788-4bb3-ae48-cff506e01788,"MULTIPOLYGON (((-82.745982846999937 28.053213440000036,-82.745507518999943 28.053210190000073,-82.745507518999943 28.052511782000067,-82.744712070999981 28.052498867000054,-82.744724987999973 28.054209326000034,-82.745956971999988 28.054212533000054,-82.745982846999937 28.053213440000036)))
",PI09691,CURLEW CEMETERY
c24eb6a4-2ba3-4c56-9a29-afeb95a72c09,"MULTIPOLYGON (((-82.734235491999982 28.148082477000059,-82.733861568999941 28.14900476300005,-82.736092577999955 28.148942455000054,-82.736067643999945 28.148082479000038,-82.734235491999982 28.148082477000059)))
",PI11168,ROSE HILL CEMETERY
0c463845-9155-4f52-b9d7-b50006bfd607,"MULTIPOLYGON (((-82.763081482999951 28.008082361000049,-82.761704504999955 28.008056028000055,-82.761765877999949 28.007740331000036,-82.75900315399997 28.007635107000056,-82.759055759999967 28.008827844000052,-82.761493997999935 28.008827824000036,-82.761625553999977 28.008310400000028,-82.763090250999937 28.008354223000026,-82.76308148399994 28.00828404400005,-82.763081482999951 28.008082361000049)))
",PI11540,Dunedin Cemetery
4f91c00d-1d2d-423e-80aa-6e5e23596d79,"MULTIPOLYGON (((-82.736092833999976 28.146282468000038,-82.736092834999965 28.149886980000076,-82.739227410999945 28.149886982000055,-82.739227408999966 28.146282470000074,-82.736092833999976 28.146282468000038)))
",PI11594,Cycadia Cemetery
96b948fc-d1c0-4ef2-9827-d213e7dca60a,"MULTIPOLYGON (((-82.704527862999953 27.881087320000063,-82.70364811799999 27.881106053000053,-82.70366685099998 27.882041898000068,-82.701570389999972 27.88200443900007,-82.702412711999955 27.883408227000075,-82.710555118999935 27.883464364000076,-82.710555118999935 27.886384246000034,-82.712483072999987 27.886384243000066,-82.71244565 27.881686242000058,-82.713156929999968 27.881180877000077,-82.711753059999978 27.879365341000039,-82.704471707999971 27.87944019300005,-82.704527862999953 27.881087320000063)))
",PI11992,Calvary Catholic Cemetery
cd561189-bf1f-4fb4-99ec-f5790f3cfa82,"MULTIPOLYGON (((-82.666635289999988 27.848196772000051,-82.664404151999975 27.848376820000055,-82.664404151999975 27.848937695000075,-82.666723948999959 27.850294822000023,-82.667831904999957 27.850253294000026,-82.668601906999982 27.849900132000073,-82.668331866999949 27.849498518000075,-82.667923300999973 27.849263093000047,-82.667285539999966 27.848735107000039,-82.666635289999988 27.848196772000051)))
",PI12010,Garden of Hope
2333cfc2-b79d-4e48-a4c3-3fc41355ebd5,"MULTIPOLYGON (((-82.741668143999959 27.974141625000073,-82.741686191999975 27.974976158000061,-82.742932033999978 27.974173527000062,-82.741668143999959 27.974141625000073)))
",PI12090,McMullen Cemetery
b7b838a7-d20b-4934-85e5-1eb216222b40,"MULTIPOLYGON (((-82.71207248099995 27.763689391000071,-82.708006373999979 27.763702333000026,-82.708013979999976 27.76453686800005,-82.712090662999969 27.764543598000046,-82.71207248099995 27.763689391000071)))
",PI12811,Lincoln Cemetery
