ResourceID,geom,SITEID,SITENAME
255585d6-941e-4ceb-a954-5a1cfe8ed004,POINT (-81.316448467999976 29.895397664000029),SJ02171,48 SEVILLA STREET
9565740f-13e7-4067-85cb-19c495fa39ea,POINT (-81.316364466999971 29.892992520000064),SJ02172,48 102 SEVILLA STREET
3b776e79-038a-4dda-be64-57887541a015,POINT (-81.312748123999938 29.90007064200006),SJ02173,15 SHENANDOAH STREET
f89cb34f-b871-4756-9f2e-e5fcad30c29d,POINT (-81.31125998899995 29.882876134000071),SJ02203,72 SOUTH STREET
8daec120-0fdb-47ca-a0cf-3a535eb0e064,POINT (-81.311443094999959 29.882824628000037),SJ02204,74 SOUTH STREET
72a84d4f-6c4e-43c2-9ee6-e001a68d5a33,POINT (-81.311786429999984 29.882736897000029),SJ02205,80 SOUTH STREET
d1eeda31-e1d7-4a41-9ae4-28379e3c37ed,POINT (-81.312137403999941 29.882612898000048),SJ02206,82 SOUTH STREET
1aaf19b9-a0aa-4110-b80d-c964823e169f,POINT (-81.312221316999967 29.882590021000055),SJ02207,84 SOUTH STREET
ac4e003b-cbcc-44e3-b5c6-516bafcf0330,POINT (-81.311282865999942 29.882855146000054),SJ02208,87 SOUTH STREET
0025da12-2ec7-457a-95bf-cc8c8f09424d,POINT (-81.312656247999939 29.88245078500006),SJ02209,88 SOUTH STREET
112a00a8-a2aa-45d9-a281-be791e8be6b1,POINT (-81.311366821999968 29.882834157000048),SJ02210,89 SOUTH STREET
de546dc1-1ca2-4f12-8348-cd80e88425d4,POINT (-81.31151940999996 29.882794112000056),SJ02211,93 SOUTH STREET
d6a7963c-8d5e-4fb7-9b72-b43a8aac2be3,POINT (-81.312854591999951 29.882412628000054),SJ02212,94 SOUTH STREET
e7fb0ff7-dd31-4a71-bfb1-78ea39f51ccf,POINT (-81.312938547999977 29.882395459000065),SJ02213,96 SOUTH STREET
dca5876c-5367-4786-8bd7-f714ea8facc4,POINT (-81.31321320699999 29.882349704000035),SJ02214,96 1/2 SOUTH STREET
465904d3-32dd-4069-acf9-12d2e9cf9524,POINT (-81.311679638999976 29.882754066000075),SJ02215,97 SOUTH STREET
8464741b-f998-438a-9d9c-55a57f6ab19c,POINT (-81.313464988999954 29.882265751000034),SJ02216,98 SOUTH STREET
2cd41f04-ff65-41c7-b82e-7f90f6b74b4b,POINT (-81.311801705999983 29.882525173000033),SJ02217,102 SOUTH STREET
5df9d806-73b7-46a7-a4d8-6bcd96bc2a40,POINT (-81.31185510499995 29.882710200000076),SJ02219,103 SOUTH STREET
24a53701-1051-4de7-a1a6-675d8a4fb62e,POINT (-81.312763038999947 29.882477481000024),SJ02220,135 SOUTH STREET
3464397b-93e8-4b53-8507-e8415535e220,POINT (-81.313988766999955 29.897100388000069),SJ02222,11 SPANISH STREET
63d088d1-6b55-4c74-a3c9-927ad79e72e5,POINT (-81.313883109999949 29.896627013000057),SJ02223,21 SPANISH STREET
b4b41786-3aa5-4ee2-83ce-46051a4bc917,POINT (-81.314115490999939 29.896382598000059),SJ02225,26 SPANISH STREET
7093922d-c578-4d43-a518-1490c0f4804e,POINT (-81.313801456999954 29.896296702000029),SJ02226,27 SPANISH STREET
79fff99a-1166-4921-9dfa-eada583c064e,POINT (-81.313826736999943 29.896209857000031),SJ02227,29 SPANISH STREET
05fb3656-bba9-4e2d-9094-b6e2ed56bfb9,POINT (-81.313786607999987 29.896022763000076),SJ02228,33 SPANISH STREET
5c08e8b2-56db-47f5-9d58-392a51447552,POINT (-81.313971114999958 29.89602429200005),SJ02229,34 SPANISH STREET
64d1a022-2352-49d3-8b29-feafc28e547e,POINT (-81.313796554999954 29.895925506000026),SJ02230,35 SPANISH STREET
6f12823a-eb8f-47db-97c6-19824d9fcf73,POINT (-81.313964449999958 29.89589335200003),SJ02231,36 SPANISH STREET
67455ca9-2c73-4e91-a840-439d4bb90349,POINT (-81.313876108999978 29.895589279000035),SJ02233,TRIAY HOUSE
cc1e3798-17ba-4329-a775-b77114a6d2d3,POINT (-81.313951322999969 29.895478554000078),SJ02234,44 SPANISH STREET
292b5646-9ac0-4eeb-aa2e-a78d564616c9,POINT (-81.313890389999983 29.895273793000058),SJ02236,48 SPANISH STREET
c25c8be5-3ed1-43b6-a308-8470ffd2db59,POINT (-81.31387572899996 29.895079683000063),SJ02237,52 SPANISH STREET
c89d60a6-1d44-4984-ae2b-2cc916b732d5,POINT (-81.313815666999972 29.894984236000028),SJ02238,58 SPANISH STREET
c0d3e55e-c33b-4dd9-ba7e-1fcc00c798fc,POINT (-81.313742698999988 29.89394156000003),SJ02240,72 SPANISH STREET
0e57de62-1d97-4a08-a0b4-dcbe4a5dfe4f,POINT (-81.313718245999951 29.893868796000049),SJ02241,74 SPANISH STREET
a692ef8a-6cc4-4334-b26c-789bc287c3a6,POINT (-81.313811242999975 29.893799172000058),SJ02242,76 SPANISH STREET
6321444a-24ae-42d1-b537-ec3beab066f0,POINT (-81.313692418999949 29.89374040000007),SJ02243,78 SPANISH STREET
61c7430f-92eb-42e0-a194-2f495a90f7ba,POINT (-81.317967158999977 29.917026699000075),SJ02256,2 SYLVAN
84efd3cb-3065-446c-b25a-61f679cf2788,POINT (-81.31831813499997 29.91696184400007),SJ02257,4 SYLVAN
1a2167f5-9466-49f7-a443-5cb519456409,POINT (-81.318714868999962 29.917085836000069),SJ02258,5 SYLVAN
42aa648b-b959-43c8-aedf-8ee1756bd9e1,POINT (-81.318676750999941 29.916896989000065),SJ02259,6 SYLVAN
3c8d06fe-7e10-4b1d-82c7-fc60c7ad2c8e,POINT (-81.31903532299998 29.91683213400006),SJ02260,8 SYLVAN
5122cef9-ee10-4715-af95-a2a5398ac46f,POINT (-81.31975251199998 29.91670242400005),SJ02261,12 SYLVAN
e23ad269-adb1-4a34-a890-43d35b1fe89c,POINT (-81.320111127999951 29.916637569000045),SJ02262,14 SYLVAN
eb467ac0-ec1b-41e2-b383-99ba878d6b7c,POINT (-81.320507861999943 29.916761561000044),SJ02263,15 SYLVAN
a12148a3-355a-4338-a50f-d86f06de5c83,POINT (-81.320584173999976 29.916551768000033),SJ02264,18 SYLVAN
68abe09a-e164-4d83-a30b-1e452fe2a51c,POINT (-81.320622331999971 29.916546016000041),SJ02265,20 SYLVAN
6336e60a-aa47-4a84-bc04-dc2c2b8b7b95,POINT (-81.320668086999945 29.916538419000062),SJ02266,22 SYLVAN
c2e270aa-76b6-426d-93a3-2fb759b7f107,POINT (-81.320736765999982 29.916719583000031),SJ02267,23 SYLVAN
3ccbe275-1456-4937-aa8c-7cf9c676b928,POINT (-81.320774923999977 29.916711943000053),SJ02268,25 SYLVAN
0886bea2-f56e-47d1-af25-7d060badae34,POINT (-81.320744402999935 29.916523139000049),SJ02269,26 SYLVAN
64f2d213-5a0c-470d-b2ce-cc06d0c9f290,POINT (-81.320912228999987 29.916492621000032),SJ02270,34 SYLVAN
f7622c5b-cc50-4dc5-9da7-59f69446671e,POINT (-81.320980907999967 29.916675717000032),SJ02271,35 SYLVAN
bda55349-4c26-4bcd-bc0f-d9a7a6eb4dbb,POINT (-81.321019065999963 29.916668077000054),SJ02272,37 SYLVAN
1f8f96d2-e436-408a-9702-d14307881ce7,POINT (-81.320996184999956 29.91647927300005),SJ02273,38 SYLVAN
c2bbb60b-b95b-4a9a-936a-9ce4c67cc952,POINT (-81.312358528999937 29.895351970000036),SJ02274,26 TOCQUES PLACE
814e624b-fa59-4f72-865d-df057bb0f2fc,POINT (-81.312173652999945 29.893841198000075),SJ02284,36 TREASURY STREET
9d2f33c8-d114-476f-895f-e0a3222a83ee,POINT (-81.313466797999979 29.893493374000059),SJ02285,JOANEDA HOUSE
9c101e2b-241c-45ba-88b2-62daeb917676,POINT (-81.315159007999966 29.89394621100007),SJ02293,CASA AMARYLLA VALENCIA APARTMENTS
d182bc46-b8d5-4f1e-9bff-8443590d2b33,POINT (-81.315143725999974 29.893837495000071),SJ02293A,HORSE HITCHING RING
597b5660-1137-48b3-9639-b3bb4264b64e,POINT (-81.316181369999981 29.893530394000038),SJ02295,SEAVEY COTTAGE UNION GENERALS HOUSE
b1fdd4f1-f8d3-4d14-95da-3fb76131569f,POINT (-81.316387400999986 29.893703960000039),SJ02297,33 VALENCIA STREET
db9d2f14-b763-4bd7-8bf2-8fcd8cfcab5c,POINT (-81.316578149999941 29.893787867000071),SJ02298,35 1/2 VALENCIA STREET
7d217c1c-5123-41cf-a897-07f3a8788631,POINT (-81.316936720999934 29.893648632000065),SJ02299,39 VALENCIA STREET
869dd2c0-97b7-46b8-905d-24764125d1ef,POINT (-81.318157471999939 29.893332001000033),SJ02301,62 VALENCIA STREET
73a51f9f-b0ce-4af5-ad78-98ca797d2c71,POINT (-81.318218507999973 29.893324360000065),SJ02302,64 VALENCIA STREET
1aaa0bd2-678b-4e8d-ab1d-7eae4ef9e7da,POINT (-81.319774998999947 29.893049702000042),SJ02303,67 VALENCIA STREET
c7e956c3-07ad-4825-a80b-c788e0ccb709,POINT (-81.318348218999972 29.893312943000069),SJ02304,68 VALENCIA STREET
b139c502-ea08-4689-a41c-def97060c3b2,POINT (-81.318416898999942 29.893497927000055),SJ02305,69 VALENCIA STREET
5fe34b7e-3223-43a0-afd8-bf28a3d44975,POINT (-81.318477930999961 29.893299593000052),SJ02306,72 VALENCIA STREET
86261cdc-6de5-4a8c-a401-77f5e697f113,POINT (-81.318554249999977 29.893484577000038),SJ02307,73 VALENCIA STREET
c9acbe67-a023-4b3a-ab35-a20f9a151b31,POINT (-81.312656321999953 29.886484783000071),SJ02314,64-68 WASHINGTON STREET
a96ce676-8d98-417d-a011-595180226af9,POINT (-81.312717351999936 29.886170050000032),SJ02315,SAINT MARYS BAPTIST CHURCH
d26e05e3-6970-435c-937e-c4b437a699e5,POINT (-81.312518964999981 29.886194860000046),SJ02316,70 WASHINGTON STREET
0a255455-8cda-4d1c-8315-deba1f835f24,POINT (-81.312473164999972 29.886097561000042),SJ02317,72-76 WASHINGTON STREET
984972fc-81c8-43ad-a166-5104dec3e9e2,POINT (-81.312488436999956 29.885683684000071),SJ02318,83 WASHINGTON STREET
5250b6a8-777e-4024-aa8c-a3baaa68be83,POINT (-81.312312971999972 29.885756178000065),SJ02319,84 WASHINGTON STREET
b0357c20-eb36-4033-9025-265e7c7b49a9,POINT (-81.312473155999953 29.885645529000044),SJ02320,85 WASHINGTON STREET
19e3a810-1c79-4ed5-b328-b6835a6e0aab,POINT (-81.312450277999972 29.88560930500006),SJ02321,BUTLER HOUSE
24675876-31cb-4149-8342-f48c8d3b9717,POINT (-81.312267171999963 29.885674158000029),SJ02322,88 WASHINGTON STREET
7024cc47-c857-4bca-a8f3-833d930bc3ac,POINT (-81.312419758999965 29.885534925000059),SJ02324,91 WASHINGTON STREET
560e9e1b-36d4-4f5a-85ac-daa8608251c4,POINT (-81.312229012999978 29.885592139000039),SJ02325,ODD FELLOWS HALL
04322dbf-33b9-440f-90f4-e95026668d4c,POINT (-81.312274803999969 29.885231654000052),SJ02330,107 WASHINGTON STREET
39dc1d07-39a1-40b8-b439-b0985e3cf05c,POINT (-81.312747871999989 29.886316922000049),SJ02331,107 1/2 WASHINGTON STREET
75561270-8735-4974-a2c4-15dc1b1d351e,POINT (-81.312251925999988 29.885189679000064),SJ02332,109 WASHINGTON STREET
adb9455e-cbe6-45e9-a611-e8bca5a94156,POINT (-81.312213765999957 29.885105771000042),SJ02333,113 WASHINGTON STREET
6b0edc7b-302e-4c53-b51d-fd5a4d99659a,POINT (-81.312190844999975 29.885063795000065),SJ02335,115 WASHINGTON STREET
53ebc3e1-9f8f-4d5c-9f39-e912ccde3bd1,POINT (-81.312106927999935 29.884894048000035),SJ02337,123 WASHINGTON STREET
38367195-a732-4f7a-8ee2-46e8c6befc9d,POINT (-81.311931462999951 29.88496654100004),SJ02338,124 WASHINGTON STREET
32c0a3ca-b53f-48af-9884-5dcd3ac8e1df,POINT (-81.312091689999988 29.884852115000058),SJ02339,125 WASHINGTON STREET
b1ae73a9-95a5-43f5-912a-49197e57114e,POINT (-81.31206876899995 29.88481014000007),SJ02340,127 WASHINGTON ST
52fa68e8-e1b5-439e-b3f6-64893108908b,POINT (-81.311893302999977 29.884888341000078),SJ02341,128 WASHINGTON ST
d57ae9cd-4286-4875-9b78-0f3ee547bdce,POINT (-81.312045889999979 29.884768164000036),SJ02342,129 WASHINGTON ST
342c641e-43b5-4bc0-b175-81316ab57631,POINT (-81.311870424999938 29.884848297000076),SJ02343,130 WASHINGTON ST
274e92d1-db76-4b17-8304-00fe180fc620,POINT (-81.312030651999976 29.884726232000048),SJ02344,131 WASHINGTON ST
47850be4-655c-4f7d-acfd-bee6f43c70b7,POINT (-81.311855143999935 29.884808253000074),SJ02345,132 WASHINGTON ST
cef09034-51b8-42ba-ae4b-944cdc2a183d,POINT (-81.312007730999937 29.884686145000046),SJ02346,133 WASHINGTON ST
7aee5963-fcf0-4ac8-9dcf-02bd702b2a68,POINT (-81.311847502999967 29.884787265000057),SJ02347,134 WASHINGTON ST
b479bb3f-d7c0-4724-99ca-234d0ddc81c5,POINT (-81.311939052999946 29.884585069000025),SJ02348,135 WASHINGTON ST
5b15913e-5c31-493e-a56d-a9e6df2573b4,POINT (-81.311778867999976 29.884686147000025),SJ02349,136 WASHINGTON ST
89295169-0053-43da-8f75-1cd046f9bdf5,POINT (-81.311717830999953 29.88458507100006),SJ02350,138 WASHINGTON ST
c2eca9aa-3510-4abe-b82f-e64fa38f9b3b,POINT (-81.311649152999962 29.884483995000039),SJ02351,140 WASHINGTON ST
12cfbe6a-aecd-4694-91fb-69b1e5aa026d,POINT (-81.31158811499995 29.884382919000075),SJ02352,142 WASHINGTON ST
5853c467-8b62-40a6-a0f1-22ae3ce002f8,POINT (-81.311443117999943 29.884112053000024),SJ02354,146 WASHINGTON ST
fad43d9b-0647-44ad-9676-cd8430bfd1ab,POINT (-81.311519423999982 29.883530317000066),SJ02355,146 1/2 WASHINGTON ST
a1b22f7f-1b76-4a22-ba4a-f3a496e44f12,POINT (-81.311572826999964 29.883927067000059),SJ02356,147 WASHINGTON ST
fe1e0ce0-c3b2-4514-bcf4-4f340ddd9faa,POINT (-81.31139736099999 29.884001449000039),SJ02357,148 WASHINGTON ST
1c71fa23-31a7-4d34-b052-a7f6b1532887,POINT (-81.311527068999965 29.883816420000073),SJ02358,149 WASHINGTON ST
a315638d-d21c-4d05-afbe-615fe83f9c6a,POINT (-81.311481268999955 29.883705816000031),SJ02359,151 WASHINGTON ST
9d78f1b7-b95e-4e3f-b920-98e41cdedbf8,POINT (-81.311305803999971 29.883780198000068),SJ02360,152 WASHINGTON ST
2a7db195-f232-4d55-acd8-2bb3f8ebab67,POINT (-81.311435511999946 29.883595169000046),SJ02361,153 WASHINGTON ST
cb781696-df29-473b-bd7b-4ce51b47ee53,POINT (-81.311389710999947 29.88348456500006),SJ02362,155 WASHINGTON ST
f34b366b-4239-40ac-8c13-468c2cde7ee0,POINT (-81.311343910999938 29.88337584900006),SJ02363,157 WASHINGTON ST
189034ad-2471-42e7-8173-e1e941a10656,POINT (-81.312526864999938 29.900364345000071),SJ02365,MIRAMAR
4e62cff7-836c-488e-9299-60618d2a11f3,POINT (-81.312351356999955 29.900471174000074),SJ02366,ABBOTT HOUSE
da9e3414-27af-4984-9a24-0ce4d6ca2a3d,POINT (-81.312542103999988 29.900436837000029),SJ02367,23 WATER ST
42ab3e5e-a5f7-4838-841e-ec2d94323d6d,POINT (-81.312557384999934 29.900515036000058),SJ02368,27 WATER ST
1681ec13-3c54-4d61-8c17-3f5def459d82,POINT (-81.312374279999972 29.900606586000038),SJ02369,28 WATER ST
ad1bfe08-e490-44dc-a9e5-d6f020b142cd,POINT (-81.312587905999976 29.900679076000074),SJ02370,33 WATER ST
edfdef37-1afd-463f-88f5-2e0b12bf8bc4,POINT (-81.312427679999985 29.900877453000078),SJ02371,38 WATER ST
efe6d117-f3b7-4eb6-b108-c977d9426093,POINT (-81.312618426999961 29.900841184000058),SJ02372,39 WATER ST
e7466c20-1c32-492d-bcc5-1f395de9aa1b,POINT (-81.312442918999977 29.900930845000062),SJ02373,40 WATER ST
40be6c39-5d05-495e-a949-f03f2241ee82,POINT (-81.312450559999945 29.900986169000078),SJ02374,42 WATER ST
e89e6f0f-5f0e-4748-af78-eb5a3b4c8063,POINT (-81.312656588999971 29.901041448000058),SJ02375,47 WATER ST
83c13626-d2b7-4869-ad1c-99de5e4ae9c9,POINT (-81.312481080999987 29.901153985000064),SJ02376,48 WATER ST
f5ebebf1-a61c-4d26-996b-40c80e5fdf7e,POINT (-81.31249636299998 29.901230297000041),SJ02377,50 WATER ST
84680c73-9780-4323-8aa4-b750b0f6a032,POINT (-81.312687109999956 29.901209307000045),SJ02378,51 WATER ST
061c0e75-f18a-412c-a7d2-376772276cd5,POINT (-81.312526882999975 29.90138287700006),SJ02379,54 WATER ST
c0952ac8-d007-4a09-8cde-ab210a774729,POINT (-81.312542121999968 29.901459145000047),SJ02380,56 WATER ST
9e8a9ec4-bd70-45cb-9cdb-570909576382,POINT (-81.312572642999953 29.901611768000066),SJ02381,60 WATER ST
48363fa1-b954-4c57-9882-f9770acaba38,POINT (-81.312603163999938 29.901766237000061),SJ02382,64 WATER ST
112abe38-9c6a-4fb1-a7f8-a5d08ddac81b,POINT (-81.312648965999983 29.901995128000067),SJ02384,70 WATER ST
e62f4029-ccae-4ef7-b380-432e3dd0cb8c,POINT (-81.312740527999949 29.902479564000032),SJ02385,80 WATER ST
50eaae09-650b-41d0-8169-4a70b54394fa,POINT (-81.312755767999988 29.902588280000032),SJ02386,82 WATER ST
983e50c3-ede6-4c5c-9f9b-26ee271503b8,POINT (-81.312778690999949 29.902698927000074),SJ02388,84 WATER ST
047cec2f-7974-4496-be0e-6402e4a797ce,POINT (-81.317493586999944 29.888447380000059),SJ02389,32-34 WEEDEN ST
d6281433-f16e-4676-8d4c-cafe12881fbf,POINT (-81.31745547099996 29.888365360000023),SJ02390,36-38 WEEDEN ST
ffadeba3-4bf4-4b48-ae42-637a43aa834c,POINT (-81.31761565499994 29.88825089200003),SJ02391,37 WEEDEN ST
451c3734-9df6-41ab-b884-8280dbbac68d,POINT (-81.317585135999934 29.888168872000051),SJ02393,41 WEEDEN ST
9c97f3c0-e434-4177-86df-5ec86c27e5ea,POINT (-81.317249433999962 29.887873243000058),SJ02394,50 WEEDEN ST
e8100672-ebd2-49fd-9761-9ca1daf78e4f,POINT (-81.317203676999952 29.887766459000034),SJ02395,52 WEEDEN ST
fe53d851-6e4f-41e9-93cc-b7021b6c5d83,POINT (-81.317157876999943 29.887661563000052),SJ02396,54 WEEDEN ST
2ed55564-a981-44f6-82ba-1aca4b8b303a,POINT (-81.317295224999953 29.887480354000047),SJ02397,55 WEEDEN ST
d05b3cb3-dde0-41ae-80c7-9217d9aeb09d,POINT (-81.317119716999969 29.887554736000027),SJ02398,56 WEEDEN ST
19780e7d-1bb1-4965-b8a0-c7c0079211d9,POINT (-81.317249424999943 29.887375458000065),SJ02399,57 WEEDEN ST
43ead17a-5beb-463c-931f-8fd4de6d4a76,POINT (-81.31707395899997 29.887449840000045),SJ02400,58 WEEDEN ST
038a8019-794f-4479-a880-37f43cfbdb06,POINT (-81.316982401999951 29.887238117000038),SJ02401,62 WEEDEN ST
e2d284c1-ac6a-4331-b7da-1cd2a11d5de4,POINT (-81.316936601999942 29.887133221000056),SJ02402,64 WEEDEN ST
ee86326a-dae6-493d-91fa-df63fb2e0b59,POINT (-81.316890844999989 29.887028325000074),SJ02403,66 WEEDEN ST
31b69dc1-1845-4e5c-984e-8a9bc324c2f2,POINT (-81.317028149999942 29.886847116000069),SJ02404,67 WEEDEN ST
91496ff7-ae64-4053-bd31-151db455fa5d,POINT (-81.316852684999958 29.886921498000049),SJ02405,68 WEEDEN ST
68f7c996-b968-42c1-a155-2c3d5b5f5d32,POINT (-81.316822165999952 29.886866174000033),SJ02406,70 WEEDEN ST
c6320404-86eb-4f55-ad35-69aee3ee6e67,POINT (-81.316951873999983 29.886675480000065),SJ02408,73 WEEDEN ST
15fa2f46-9073-4b25-ab34-5e4d5abed3d1,POINT (-81.316745845999947 29.886681190000047),SJ02410,76 WEEDEN ST
e88f9f91-966d-431f-8739-f19b38bc5c43,POINT (-81.316906072999984 29.886561013000062),SJ02411,77 WEEDEN ST
f9a01e45-5fb7-4545-9aa9-bf56134efbdb,POINT (-81.316722966999976 29.886618227000042),SJ02412,78 WEEDEN ST
7addbf4b-7069-4035-aa9a-a055d55590f9,POINT (-81.316669569999988 29.886494275000075),SJ02415,82 WEEDEN ST
c5bdc5ea-5319-4628-9c66-517ddc61d54f,POINT (-81.312631559999943 29.885425806000057),SJ02454,120 WASHINGTON ST
2752fec1-92d9-4530-998b-9a6bda63dbb7,POINT (-81.316570507999984 29.893684859000075),SJ02455,35 VALENCIA ST
4eedd1cb-212b-4323-82c4-eaf97c33fb55,POINT (-81.311916334999978 29.89500300900005),SJ02467,50 CHARLOTTE STREET
a62a97e0-6d68-41bb-a9bb-03967d96057f,POINT (-81.311956456999951 29.894740406000039),SJ02468,54 CHARLOTTE STREET
8d833b13-2cc1-4e02-a26d-ce70eba80ada,POINT (-81.310802352999985 29.890070541000057),SJ02471,BRIDGE & MARINE STREET WALL
d41cf73b-01a0-4647-bac9-29898ec736aa,POINT (-81.312718943999982 29.89160299200006),SJ02472,TABBY WALL
99905952-261b-43ed-9681-b9b3f9af3b1b,POINT (-81.312480902999937 29.891426623000029),SJ02473,BIGELOW HOUSE WALL
c235eda0-8ba6-420a-8481-bc0862ef609b,POINT (-81.314723949999973 29.884762432000059),SJ02474,127 LINCOLN STREET
9ff5f066-05b4-4c56-822b-51515692d00e,POINT (-81.31242541599994 29.890773053000032),SJ02476,ALENCIA HOTEL WALL
1a574813-4c53-4d68-95d0-0585a616f50e,POINT (-81.314708936999978 29.899372533000076),SJ02480,ZERO MILESTONE MARKER
5622a977-8652-4dc5-995c-50e9033b504b,POINT (-81.311611143999983 29.892622550000056),SJ02481,WORLD WAR II MEMORIAL
2e5043c9-6c42-4415-a326-cbfe9474954b,POINT (-81.311283042999946 29.89247757000004),SJ02482,WORLD WAR I MEMORIAL
7e3ad56b-e973-4ee9-a926-190f0d3f89dc,POINT (-81.313723964999951 29.892332802000055),SJ02483,THE LORING MEMORIAL
863774e0-b37a-468b-a45b-f62d3cb0ba82,POINT (-81.311949192999975 29.892473660000064),SJ02484,CONFEDERATE WAR MEMORIAL
61e58f70-717c-4573-af96-e437a4abfe6e,POINT (-81.313454758999967 29.892442613000071),SJ02486,ANDERSON FOUNTAIN
ef4b8f26-bc2f-417c-8727-55871372231f,POINT (-81.312580112999967 29.892340257000058),SJ02487,SPANISH PUBLIC WELL
3afba18a-1996-4151-87da-00cef787b900,POINT (-81.313556725999945 29.892281105000052),SJ02488,PELL HORSE FOUNTAIN
cea85f25-bbbc-4dd3-ac1e-65c6edfc0fb7,POINT (-81.313236273999962 29.892639704000032),SJ02489,POST OFFICE PARK FOUNTAIN
ae4f600e-0dcf-4013-90f8-900268d55645,POINT (-81.312400237999952 29.892438435000031),SJ02490,CONSTITUTION OBELISK
9769fe38-a2cf-4aac-a09f-804102f7bad3,POINT (-81.313186010999971 29.890671394000037),SJ02491,7 PALM ROW
b2928959-0db9-4bb2-8b5a-296f4fa59a29,POINT (-81.313289719999943 29.895422500000052),SJ02496,ISABELLA LA CATOLICA STATUE
b94adf53-c2eb-4e82-a792-e692af279fd5,POINT (-81.311252524999986 29.89247757000004),SJ02498,PONCE DE LEON STATUE
d93e9791-da3a-452f-b5e2-591552e02bf1,POINT (-81.31671562799994 29.903025041000035),SJ02499,67 SAN MARCO AVENUE
cd661f54-c8ea-483c-a6a4-55e55edd0d7b,POINT (-81.310059724999974 29.890047760000073),SJ02501,7 BRIDGE ST
01b861c9-d313-46a1-a7e8-22ccf0566ef3,POINT (-81.311514226999975 29.89370492200004),SJ02504,ESPINOSA-SANCHEZ HOUSE
a1ec2091-ffef-4e3c-b7a0-68be5707748d,POINT (-81.309612150999953 29.88851935100007),SJ02505,ROVIRA-HERNANDEZ HOUSE
4394afd3-049c-474e-9bec-4f1df41767f3,POINT (-81.311683809999977 29.891410846000042),SJ02506,SEGUI HOUSE
a455896b-2f74-4b8a-96a4-316627cbc3ea,POINT (-81.311235238999984 29.891129698000043),SJ02507,DON MANUEL SOLANA HOUSE
9ac35e63-63da-4084-9a70-f8a227ef1253,POINT (-81.312613589999955 29.895973170000048),SJ02509,CERVEAU HOUSE
ec45cf1d-a5f4-40a1-b0b5-0c8df8332ae4,POINT (-81.312727954999957 29.895972715000028),SJ02510,HAAS HOUSE
f7899f54-4bd6-41c3-ba57-df8cefc9ea28,POINT (-81.310426107999945 29.89042616100005),SJ02512,RODRIGUEZ HOUSE
7cebe4aa-5274-44df-acf8-36205296c4ce,POINT (-81.310011550999945 29.889877751000029),SJ02513,MARIN HOUSE
e4a32361-dfce-427b-b713-ea877a795d56,POINT (-81.309823071999972 29.889536551000049),SJ02514,PUELLO HOUSE
5c0387cf-38ee-4139-b596-f4b382baabb6,POINT (-81.310007050999957 29.889323321000063),SJ02515,GONZALEZ-JONES HOUSE
7cd9fa93-d6a7-404e-a87e-63c88e6bc8ec,POINT (-81.309635610999976 29.88864469400005),SJ02516,ROVIRA-DEWHURST HOUSE
e6505f91-ac80-4012-bdbf-f889abc6fc70,POINT (-81.30929236299994 29.886732384000027),SJ02517,KING'S BAKERY
4a08ed2c-115f-4e57-a03a-dd35fa2ce38c,POINT (-81.31032909399994 29.888060413000062),SJ02518,TOVAR 'CANNONBALL' HOUSE
17dc8b00-6917-435a-9d9f-776f4791892b,POINT (-81.313561868999955 29.897346197000047),SJ02519,GENOPOLY HOUSE/OLDEST SCHOOL HOUSE
2a94413d-2d12-40bd-b272-b77376d3ce58,POINT (-81.313143208999975 29.89620369000005),SJ02520,DEMESA-SANCHEZ HOUSE
084a3a28-497b-45a3-a62f-9a07be47c603,POINT (-81.31336022399995 29.896315611000034),SJ02521,ARRIVAS HOUSE
81da62a6-9a00-4098-9168-c7c5bacaabc5,POINT (-81.312819705999971 29.894539545000043),SJ02522,POUJOUD-BURT HOUSE
0bfcff28-bbc5-40fe-ac0c-ae94f521a3bd,POINT (-81.312638632999949 29.891241330000071),SJ02523,PAREDES-ORTEGA-MCMILLAN HOUSE
ff0a0013-1db0-45c7-9001-bd6483dc1aca,POINT (-81.312061404999952 29.889750551000077),SJ02524,PRINCE MURAT HOUSE
1d7b6924-1caa-4406-a265-aa2a0dd2a243,POINT (-81.313866315999974 29.895374289000074),SJ02526,46 SPANISH ST
337edb2a-bfd4-4a59-9711-97e1fe5f877d,POINT (-81.314418629999977 29.894386145000055),SJ03090,52 CORDOVA ST
b42ae9f9-714e-4025-b1b0-fa43f9a4d5e0,POINT (-81.320248338999988 29.91131232500004),SJ03550,1 Milton Street
c3cf9def-6436-40c7-b080-52bcfb7fd195,POINT (-81.319973674999972 29.911136871000053),SJ03551,Richbourg-Weaver Place
c6de1582-1a05-4439-9e16-524e8309a588,POINT (-81.319546411999966 29.910444491000078),SJ03552,3 Nelmar Avenue
14e46332-0b94-4584-b77b-f7bea8632417,POINT (-81.31933278799994 29.910480760000041),SJ03553,7 Nelmar Avenue
3c46ed72-14e1-406e-ba6a-13bbac77b2cb,POINT (-81.319859236999946 29.910745872000064),SJ03554,4 Nelmar Avenue
b93803a7-3ea1-4212-b427-c1a49094cf2c,POINT (-81.31966848999997 29.910770681000031),SJ03555,6 Nelmar Avenue
d01cbcd8-4e29-47da-a7a7-d304c15ee39c,POINT (-81.318546921999939 29.910507463000044),SJ03556,11 Nelmar Avenue
