3248,Weeden Island 1,Weeden Island 1,WE1 ,3165,830,0,0,1,1,550eae53-e896-419f-89a6-728c8b929108
3249,Weeden Island 2,Weeden Island 2,WE2 ,3165,840,0,0,1,1,7f58ae9e-e3ff-48b5-b62c-e2d7269f30b3
3250,Weeden Island 3,Weeden Island 3,WE3 ,3165,850,0,0,1,1,8c7c7389-d150-4f67-baf1-f1d7b4bb0444
3251,Weeden Island 4,Weeden Island 4,WE4 ,3165,860,0,0,1,1,49f985c6-a52d-4044-b959-5379ebdaeb81
3252,Weeden Island 5,Weeden Island 5,WE5 ,3165,870,0,0,1,1,338d911f-d6fd-491c-adc5-e9bd213c6653
3253,Weeden Island I,Weeden Island I,WEI ,3165,880,0,0,1,1,49efd8a2-46ce-4d35-b8b5-940aa1d06331
3254,Weeden Island II,Weeden Island II,WEII,3165,890,0,0,1,1,28c29eb1-887d-4948-bcce-5c35c9a1ed67
3255,Woodland,Woodland,WOD ,3165,900,0,0,1,1,c9190089-b09e-4a0e-b019-c10fcae5a999
3256,Early Woodland,Early Woodland,WODE,3165,910,0,0,1,1,15f5444b-7e23-47f9-89d6-75bc36864322
3257,Middle Woodland,Middle Woodland,WODM,3165,920,0,0,1,1,b7b5337b-6905-411c-a9e9-04f59ed8a4f4
3258,Late Woodland,Late Woodland,WODL,3165,930,0,0,1,1,706a6b3b-d981-4577-87ae-b3a238fce62c
3259,Other,Other,OTHR,3165,940,0,0,1,1,39c85176-2f0f-49ab-8ac1-0979e4d8588a
3262,Unspecified on form,Unspecified on form by the recorder,UNSP,3165,970,1,0,1,1,fe4fd330-a663-4c53-89a7-fe7267fb4a37
3263,American Acquisition & Dvlpmnt 1821-45,American Acquisition/Territorial Developmt 1821-45,AMAC,3165,980,0,0,1,1,1b1e9ef0-fd1a-46ce-b449-c699bdcbf1df
3264,Statehood & Antebellum 1845-1860,"Statehood and Antebellum, 1845-1860",STPB,3165,990,0,0,1,1,971721d8-2901-48d1-9a5f-cc5d42d99f40
3265,Civil War 1861-1865,"American Civil War, 1861-1865",CIVL,3165,1000,0,0,1,1,97ef033e-346a-4227-a897-7dcb4001b17a
3266,Reconstruction 1866-1879,"Reconstruction, 1866-1879",RECO,3165,1010,0,0,1,1,02af07a0-024e-4a14-982f-84d083490fb1
3267,Post-Reconstruction 1880-1897,"Post-Reconstruction, 1880-1897",POSR,3165,1020,0,0,1,1,ba01bf76-a44c-49e4-82b5-0e83e66e6e61
3268,Spanish-American War 1898-1916,"Spanish-American War, 1898-1916",SPAW,3165,1030,0,0,1,1,54421bc8-ed0f-4070-a89a-eb90c29c32df
3269,WW I & Aftermath 1917-1920,"World War I & Aftermath, 1917-1920",WW1A,3165,1040,0,0,1,1,9afc5ee0-5f53-4d5b-9ca9-567e2b9efdce
3270,Boom Times 1921-1929,"Boom Times, 1921-1929",BOOM,3165,1050,0,0,1,1,ce91a2a1-1882-4806-9404-d5cf9ee73884
3271,Depression/New Deal 1930-1940,"Depression and New Deal, 1930-1940",DEPR,3165,1060,0,0,1,1,a8bf9edb-1c96-4ef9-b948-56460f4daa12
3272,WW II & Aftermath 1941-1950,World War II & Aftermath 1941-1950,WW2A,3165,1070,0,0,1,1,eefb342a-d54a-4e24-8d7c-19dc31914265
3273,Modern (Post 1950),"Modern, 1950-present",MODE,3165,1080,0,0,1,1,2f2483d7-5d84-480a-b3f1-f0a1de43f215
3274,Nineteenth C. American 1821-1899,"Nineteenth century American, 1821-1899",19TH,3165,1090,0,0,1,0,3abc9166-75aa-48f1-80a5-28aaa25bd80d
3275,American-19th century 1821-1899,"Nineteenth century American, 1821-1899",19TH,3165,1100,0,0,1,1,e2c131cf-e792-4190-92ce-509916379678
3276,Twentieth C American,"Twentieth century American, 1900-present",20TH,3165,1110,0,0,1,0,b98cb053-7812-4c13-a5f9-baa5f4fc8d3f
3277,American-20th Century,"Twentieth century American, 1900-present",20TH,3165,1120,0,0,1,1,db3e1421-3bc2-49b0-851f-b7409a4d38c5
3278,First Spanish Period 1513-1599,"First Spanish, 1513-1599",SP16,3165,1130,0,0,1,1,5d46a2f9-e78e-4806-a095-59e653556f01
3279,Sixteenth Century Spanish 1513-1599,"First Spanish, 1513-1599",SP16,3165,1140,0,0,1,0,74d59b84-1d90-498e-83cb-1982b58034af
3280,"First Spanish, Early 1600-1699","First Spanish, Early 1600-1699",SP17,3165,1150,0,0,1,1,9594b976-e77d-45fd-a1ec-06d32f5f1388
3281,Seventeenth Century Spanish,"First Spanish, Early 1600-1699",SP17,3165,1160,0,0,1,0,cac7a69a-fa77-46ed-80b4-f44f677fbaf6
3282,"First Spanish, Later 1700-1763","First Spanish, Later 1700-1763",SP18,3165,1170,0,0,1,1,74305de8-358a-4258-848f-55865ae44a8a
3283,African-American,African-American,AFAM,3165,1180,0,0,1,1,ae8fd10e-9b29-4ec6-bd09-d865714ae561
3284,Eighteenth Century Spanish 1700-1763,"First Spanish, Later 1700-1763",SP18,3165,1190,0,0,1,0,a82d7ff1-ca11-462c-bcc1-e65f66d2fa7c
3285,Santa Rosa,Santa Rosa,SROS,3165,1200,0,0,1,1,30f4dacc-b0e9-49d7-b602-c2a5b56d41c8
3286,Mississippian,Mississippian,MISS,3165,1210,0,0,1,1,b8f131b8-f4ec-47cb-971a-45cb5c57e275
3288,Paleoindian-possible,Possible Paleo-Indian or Late P-I/Early Archaic,POPI,3165,1230,0,0,1,0,e58c70f4-bce0-45a0-bf3e-cb52779c332a
3289,Unknown,Unknown,UNKN,3165,1240,0,0,1,1,61286fa7-30b9-4add-9f89-89403640a59b
3290,Seminole-Colonization Period 1750-1816,"Seminole, Colonization period, 1750-1816",SEMC,3165,1250,0,0,1,1,7f6d676a-dd46-49d0-8277-114bf495f7eb
3291,"Seminole, 1st War to 2nd 1817-1834","Seminole, First War to Second, 1817-1834",SEM1,3165,1260,0,0,1,1,08f9caa6-ec56-41fa-b225-77c5c98c18b2
3292,"Seminole, 2nd War to 3rd 1835-1855","Seminole, Second War to the Third, 1835-1855",SEM2,3165,1270,0,0,1,1,7ab7ecbc-024f-48cb-b447-4bc186dce0b0
3293,"Seminole, 3rd War onward, 1856-","Seminole, Third War onward, 1856-present",SEM3,3165,1280,0,0,1,1,95191f54-c557-4a81-b021-6eff1b8277de
3294,"Potano I, 1600-1630","Potano I, A.D. 1600-1630",POT1,3165,1290,0,0,1,1,99c02a47-1bcd-4f89-a6fc-bdb6227a63eb
3295,Potano II 1630-1700,"Potano II, A.D. 1630-1700",POT2,3165,1300,0,0,1,1,0072f412-ea31-4fa8-a2d3-e2b6282ed1f1
3296,Malabar,Malabar,MAL ,3165,1310,0,0,1,1,4e171f9e-21fc-4d32-a6ed-3dd02fff7e4f
